X1,X2,X3,X4,Y
4.352,-2.980,4.443,A,30.496
3.983,1.255,6.181,C,28.776
4.638,-2.009,6.344,B,19.874
4.079,0.407,5.417,C,19.001
2.656,2.173,7.147,C,42.020
5.149,1.792,4.430,A,39.406
3.916,2.201,5.980,B,23.169
4.490,1.571,8.162,C,31.785
4.198,0.587,11.770,B,28.455
1.687,1.936,5.665,B,18.508
4.161,1.429,4.288,C,24.770
3.981,3.043,2.817,A,30.488
4.410,-2.909,7.690,A,38.365
4.905,-3.100,9.299,B,28.713
2.678,-0.995,7.228,A,33.789
5.275,-0.585,8.148,B,25.019
4.100,-1.288,4.637,A,32.923
3.302,2.984,8.544,B,20.393
4.606,2.242,4.585,B,24.050
2.383,-1.398,6.322,C,14.830
4.068,0.275,8.937,A,46.339
2.152,-1.730,7.154,B,21.054
4.232,-3.396,7.662,B,20.928
5.461,2.575,6.899,B,25.497
3.781,-0.533,3.767,A,30.400
3.316,-1.684,5.517,A,31.970
3.158,0.780,4.766,A,30.496
3.533,1.659,8.043,A,44.863
0.797,0.171,3.449,B,14.412
4.488,-0.403,8.352,A,36.221
3.915,2.843,10.552,B,24.637
5.065,-0.870,10.005,B,27.813
5.300,-2.925,6.852,A,41.679
2.519,-1.230,5.953,B,17.976
1.705,-0.339,9.057,A,34.985
3.732,-1.524,7.251,B,23.106
1.681,0.940,8.973,C,41.254
2.706,2.509,11.937,B,23.956
1.509,1.149,3.192,B,15.348
3.474,0.351,9.950,C,30.438
2.872,0.379,10.144,A,43.798
1.969,0.892,6.658,A,32.430
1.876,0.082,4.565,C,26.127
2.922,1.520,10.996,C,50.040
4.403,1.368,11.250,B,25.236
3.951,-0.467,11.212,C,30.723
1.993,-0.865,10.805,B,23.102
2.160,-3.118,9.206,C,20.624
3.934,0.468,9.161,A,45.274
2.628,-0.956,4.764,C,14.384
1.873,2.224,5.211,C,38.397
1.610,-1.619,6.567,B,21.901
4.982,-0.990,8.319,C,13.652
3.547,2.719,7.345,A,38.981
4.965,0.223,8.178,C,28.727
2.473,-0.800,9.054,A,35.530
4.585,1.329,12.005,B,29.946
1.888,0.915,11.466,C,53.020
3.843,-1.052,6.344,B,22.989
2.412,-1.411,7.184,C,17.373
3.776,2.440,5.823,C,34.755
3.899,-1.122,10.058,A,49.259
1.756,-0.095,10.998,B,19.791
1.298,-0.829,5.796,A,23.115
2.151,1.586,4.288,B,16.800
4.337,1.335,7.438,B,24.240
2.453,2.962,11.581,A,50.547
1.158,1.052,7.473,B,17.565
2.634,2.762,3.124,C,30.145
2.174,-1.443,6.868,A,31.671
4.973,1.862,6.269,A,42.378
3.131,1.935,3.723,A,29.040
2.988,-0.332,11.491,C,31.620
3.102,1.056,6.375,B,17.561
3.457,-2.342,5.069,A,22.571
4.305,-0.568,2.632,A,25.243
1.352,1.215,3.571,B,14.379
3.879,-0.069,10.304,A,47.907
4.629,3.008,11.844,B,27.718
4.434,1.565,11.052,B,33.581
2.643,-2.521,4.625,B,18.589
2.561,-2.265,5.034,A,22.597
1.012,-1.170,11.817,A,37.218
4.098,-0.050,11.692,A,57.861
3.322,2.727,6.465,A,35.731
2.909,1.431,6.998,C,35.540
4.265,-1.953,4.779,A,29.459
3.710,-0.278,10.520,B,26.756
3.308,-2.193,8.790,C,10.077
4.156,0.175,9.767,C,31.227
2.297,-2.592,5.798,A,26.030
3.301,1.797,9.927,A,48.886
4.249,-2.632,7.021,A,37.877
2.531,-1.014,10.082,C,28.751
2.567,-0.950,7.246,B,21.645
1.828,2.845,11.199,A,49.478
3.033,-0.737,8.661,B,21.307
3.379,0.683,7.232,C,29.808
3.844,-0.628,3.621,A,25.306
2.813,-2.778,7.327,B,20.595
2.088,0.528,7.309,A,38.416
1.350,-0.987,7.254,C,22.112
2.891,2.013,4.201,C,31.414
2.655,2.828,8.726,C,52.577
1.855,-3.126,5.234,B,19.661
3.867,-2.915,7.370,A,38.635
2.477,0.908,8.323,C,34.746
2.805,-0.298,2.490,A,19.600
2.787,2.825,11.177,C,56.637
3.278,3.081,8.668,C,49.495
3.339,-2.885,9.148,C,10.599
3.283,-2.404,9.747,C,17.570
3.022,-2.897,5.053,A,25.943
5.219,-1.302,4.892,C,2.657
5.410,-2.566,4.539,A,30.443
3.112,1.620,3.724,A,23.889
3.183,0.655,4.572,B,20.488
3.525,-2.680,8.423,C,8.226
1.862,-0.050,6.560,C,25.544
1.924,2.728,11.178,A,45.224
3.832,1.733,9.036,C,43.824
3.685,-1.663,2.693,B,15.801
2.797,-0.451,11.318,A,48.823
4.397,-1.390,8.702,A,47.583
2.571,2.202,7.780,B,21.332
1.788,-2.373,9.712,C,21.289
2.641,-3.117,7.836,A,37.874
1.618,-0.130,6.211,B,18.603
1.849,-1.096,4.730,C,13.522
3.469,-0.584,3.568,B,18.964
3.050,-1.977,5.403,C,3.142
3.267,-0.171,9.405,C,27.124
4.070,-0.016,6.493,B,19.905
2.236,-1.462,7.315,B,21.766
2.421,-2.494,9.320,B,19.771
1.590,-0.610,3.568,B,16.488
2.696,-2.793,5.074,A,27.032
2.186,-0.499,10.938,C,36.193
1.467,2.524,3.677,B,14.046
2.116,0.687,4.151,B,21.924
1.198,2.245,7.691,C,43.963
4.016,0.705,7.608,A,39.636
4.133,0.961,4.101,C,21.238
3.293,-2.004,9.485,B,21.725
4.641,1.446,10.554,A,54.135
3.402,-2.723,11.440,B,26.256
5.394,2.792,3.785,C,31.083
2.376,1.167,8.170,C,34.795
1.702,2.289,7.790,A,32.201
1.122,-2.540,10.625,B,22.833
2.782,-1.793,7.831,C,17.567
4.536,2.402,6.611,B,22.105
1.891,-2.251,9.322,B,19.516
4.909,-0.552,9.699,A,47.511
2.479,-0.178,8.563,A,38.736
4.838,1.408,11.393,C,43.305
2.648,-1.377,10.664,B,25.372
1.208,0.838,6.417,A,27.872
4.169,-0.715,5.659,B,20.692
3.892,-2.154,8.025,C,10.638
1.486,-1.549,5.699,C,15.173
3.052,-1.864,5.141,B,20.244
2.855,1.794,11.791,C,52.655
2.869,0.655,11.592,B,22.012
4.010,-2.780,3.858,C,-6.446
4.258,-1.277,9.983,C,18.588
4.217,1.553,6.673,B,22.037
2.955,0.213,5.426,A,30.569
2.220,-2.322,9.044,A,35.149
3.747,-1.018,11.284,C,26.673
4.953,2.972,8.699,B,23.624
4.585,-1.268,8.351,A,43.456
5.222,-2.493,3.316,C,-14.119
3.674,-1.765,4.446,B,23.983
5.253,-0.634,4.212,C,5.481
3.459,-2.986,3.723,C,-7.337
1.542,0.423,3.182,C,19.457
4.506,0.515,10.152,B,23.446
4.542,1.301,8.916,B,25.517
1.402,-0.849,3.201,C,8.540
3.378,-0.735,8.821,B,25.132
3.791,2.645,4.351,C,32.799
3.722,2.110,3.356,A,29.718
3.592,1.764,9.385,A,51.616
4.244,1.943,8.913,A,48.660
1.448,0.215,6.282,C,25.145
3.797,-2.857,4.249,B,24.306
1.904,2.318,10.063,B,23.191
5.008,2.207,11.484,C,47.078
4.875,0.227,4.432,C,11.749
3.275,-1.930,9.392,B,28.182
1.808,-2.540,11.080,A,36.463
2.579,1.147,9.588,B,19.839
4.090,0.135,7.441,A,42.978
4.488,-1.134,10.248,A,46.776
3.197,2.033,5.849,C,31.125
1.302,-1.347,4.341,C,9.211
3.548,-0.586,6.869,A,38.181
3.112,-0.192,4.200,C,13.422
0.926,-1.999,5.337,A,14.273
1.490,1.750,4.425,C,33.570
2.472,-1.726,3.999,A,24.608
3.203,2.025,6.347,C,36.648
1.275,1.636,7.324,A,30.913
4.393,-1.720,2.553,C,-5.625
4.059,1.146,3.744,A,33.377
4.217,-2.157,4.629,C,-1.545
1.245,-1.151,7.717,B,19.225
3.374,2.390,10.889,C,48.852
1.852,2.026,11.796,B,21.971
3.095,-2.104,4.466,A,26.326
3.144,1.596,11.030,C,46.349
5.475,-0.388,9.144,C,19.411
1.537,-0.184,7.163,B,16.728
3.392,-1.277,11.830,A,45.419
3.593,-0.281,5.358,C,10.140
1.277,-2.406,6.467,A,28.826
2.778,-1.706,7.652,B,21.370
1.359,0.504,8.916,C,35.696
1.322,-0.101,11.509,A,36.069
4.126,-1.670,5.301,C,5.317
3.583,-0.785,3.593,A,24.764
3.598,-0.920,3.181,A,29.464
2.584,-0.633,4.629,C,21.263
3.243,-2.746,8.467,B,25.340
2.162,1.641,11.578,C,54.634
2.774,-0.821,5.007,A,23.435
4.123,0.422,9.968,B,27.671
1.537,0.430,9.648,C,39.713
4.922,2.096,3.832,B,16.557
3.998,-1.838,5.833,A,34.773
3.983,1.781,10.149,C,47.728
3.869,1.291,10.916,C,40.769
4.641,1.350,5.483,C,22.024
2.347,-0.991,3.081,A,20.638
2.409,0.413,10.341,A,47.540
2.635,-1.882,11.399,B,26.801
2.810,2.504,4.444,A,29.772
1.940,1.490,3.773,A,22.839
2.708,-2.109,10.877,A,42.471
3.928,2.439,7.364,C,38.259
4.571,2.154,3.805,B,21.099
2.440,2.447,8.067,A,32.519
1.650,-1.769,6.624,C,14.159
3.816,-2.628,12.064,C,16.448
3.104,2.237,9.696,A,46.542
2.146,-0.530,7.729,C,29.816
1.372,-3.050,6.560,C,7.195
1.350,-0.225,11.055,B,25.678
1.714,0.867,3.979,B,16.251
1.918,-1.190,10.616,C,31.752
3.020,1.814,4.373,C,31.176
2.465,-1.339,5.620,A,33.119
4.002,-1.805,8.355,B,21.922
1.096,1.427,10.219,C,49.619
3.556,-2.514,10.173,B,24.725
3.003,-2.180,8.135,B,22.079
3.102,-0.722,8.194,A,43.819
3.373,-0.992,9.850,B,26.993
4.181,0.040,8.192,A,47.088
4.332,-2.740,7.039,C,5.465
3.384,2.537,9.132,B,25.019
4.438,-1.712,7.071,A,41.691
3.555,1.093,11.855,C,44.223
1.163,0.487,6.856,A,27.583
3.364,-2.938,9.679,B,19.615
1.578,-0.254,7.442,C,31.877
3.528,0.239,4.601,B,21.392
4.005,1.612,3.110,B,19.340
3.380,0.271,12.059,B,27.796
3.916,-0.058,4.225,B,19.281
1.517,-2.600,6.080,A,27.070
0.882,-0.122,9.920,A,36.097
4.375,0.776,11.343,A,56.733
2.568,0.915,8.648,B,20.035
1.797,2.682,5.344,C,39.882
3.021,3.108,4.314,A,28.837
4.429,-2.933,6.789,A,38.814
1.501,-0.528,9.401,C,28.905
3.027,-1.372,5.381,C,9.456
2.695,1.455,11.967,A,48.649
2.488,-0.473,5.843,A,26.279
2.250,1.705,7.162,A,34.541
3.659,2.720,7.816,B,19.355
4.105,-2.771,5.476,B,24.356
3.137,1.259,7.731,C,27.920
3.220,2.284,4.044,C,32.396
0.688,-1.863,10.570,B,17.590
3.986,2.038,10.359,A,50.813
4.914,-0.149,9.976,B,24.876
4.026,-1.201,9.891,C,19.219
1.249,-1.270,9.777,C,28.391
1.789,0.037,7.481,B,17.475
3.420,2.266,11.051,A,51.544
1.387,-0.582,5.931,A,19.968
1.308,-1.978,3.472,B,15.552
5.175,0.897,7.853,B,26.490
1.465,1.446,5.401,B,13.809
3.001,-0.537,11.937,C,32.931
1.852,1.013,10.419,C,51.036
3.683,1.073,7.828,A,42.974
2.544,-0.922,4.633,C,10.508
4.423,1.947,3.407,C,26.251
4.067,0.044,6.930,B,18.896
2.919,-1.371,8.059,B,23.292
3.264,1.356,5.331,A,35.426
4.027,0.179,4.199,C,11.299
1.793,0.325,8.238,B,16.162
2.677,-1.259,4.121,B,17.194
0.795,-3.192,5.378,A,18.947
3.414,-0.378,5.980,B,18.478
1.975,-1.667,6.551,B,18.799
3.301,0.237,8.025,C,26.159
1.826,2.611,5.490,B,18.742
2.800,-1.485,10.118,C,25.142
2.513,2.743,7.352,B,19.957
4.716,-2.124,8.229,B,26.371
4.246,-0.592,7.497,B,21.409
1.735,-1.627,8.459,C,20.172
3.168,-2.184,10.122,B,26.136
1.022,1.937,3.897,B,13.865
1.057,1.062,6.992,A,33.425
4.559,0.094,9.627,C,24.885
2.403,-1.855,7.328,C,13.167
3.707,-0.150,11.595,C,31.499
1.641,-2.311,9.471,A,33.030
4.876,-2.228,5.879,A,36.239
1.474,-3.414,6.775,A,22.196
0.992,1.562,10.280,C,48.038
3.778,1.525,5.692,A,37.684
3.796,1.925,7.827,B,24.832
2.086,-2.579,6.126,A,28.917
3.749,-0.468,5.630,C,15.361
3.380,-0.325,6.708,B,20.277
4.183,0.916,3.158,C,18.420
2.427,-1.191,9.266,C,22.715
4.234,2.554,3.243,A,32.181
3.704,2.871,9.473,A,46.283
2.294,-1.234,6.223,B,24.318
3.191,-2.401,10.883,C,23.575
2.771,-2.166,5.458,C,10.076
2.913,-2.216,5.531,B,20.537
3.969,2.926,6.928,C,39.494
1.943,-2.995,7.924,B,23.190
4.417,0.257,5.221,C,17.806
4.098,-1.739,8.495,A,40.790
3.773,-3.628,3.749,C,-8.788
3.678,2.146,10.796,A,51.492
1.520,-0.476,8.320,A,28.226
1.892,1.327,8.233,B,20.525
4.259,1.505,10.909,C,45.210
0.825,0.962,6.785,A,29.461
1.308,-3.091,8.117,B,19.633
2.316,-0.149,5.245,A,28.192
2.338,0.782,6.712,A,30.401
3.813,2.058,11.239,C,47.065
3.522,-1.707,9.908,C,25.772
4.209,0.398,3.347,C,14.057
3.238,-2.210,3.432,C,-5.072
3.472,-0.806,6.090,A,33.927
4.337,-2.085,3.906,A,29.543
3.659,2.023,10.232,C,44.724
2.328,1.573,9.811,B,21.899
2.260,0.791,11.467,B,23.875
2.925,-0.715,10.371,B,21.754
2.976,-0.871,4.009,C,14.629
2.601,1.853,10.575,B,24.509
2.152,0.672,12.392,A,50.471
1.413,-1.715,6.552,B,16.577
2.656,-3.221,7.072,A,30.919
2.507,1.431,9.382,C,42.708
2.827,-0.802,8.115,B,19.637
1.243,1.265,4.125,B,16.176
2.190,-2.435,6.590,B,18.849
4.162,-0.154,10.636,A,47.046
4.475,-2.084,5.457,A,34.935
2.457,1.972,10.102,A,43.965
4.858,-1.567,7.567,B,24.265
2.712,0.943,9.773,C,40.671
3.749,-1.276,9.459,A,40.800
0.407,-0.231,10.448,C,38.945
1.699,-1.349,10.481,A,41.434
3.220,-1.190,5.082,A,28.795
2.716,2.671,3.695,B,15.513
1.480,0.780,7.133,C,36.296
1.889,3.293,5.627,B,18.608
3.902,-3.036,5.740,B,19.109
1.055,3.209,10.388,A,44.936
3.390,1.184,6.690,A,37.195
1.525,-1.244,4.484,B,15.736
4.507,1.732,7.023,C,25.113
1.143,-2.270,12.082,A,40.794
3.636,-2.400,8.754,C,11.017
4.825,-0.720,8.548,A,45.524
2.426,1.755,7.487,C,41.390
1.077,1.431,3.328,C,29.570
4.200,-0.583,3.252,B,18.309
1.295,0.011,10.886,A,42.497
3.893,2.924,7.434,A,39.021
4.943,2.932,5.254,B,20.199
3.585,-2.528,8.725,A,36.890
1.305,0.046,4.368,B,19.164
1.825,0.605,5.058,A,21.605
1.942,3.101,5.717,C,46.769
1.316,2.580,9.703,A,40.621
3.446,2.172,11.474,C,53.122
4.102,1.793,12.019,A,52.444
3.497,-2.392,7.205,B,22.034
3.080,-2.251,6.680,B,20.863
3.181,-0.257,6.238,C,16.014
2.610,1.867,5.200,B,22.793
2.969,-0.036,10.594,A,42.996
3.348,0.971,9.262,C,38.628
1.697,2.138,5.091,A,29.819
4.439,-1.956,5.294,B,22.311
1.119,0.116,10.902,A,38.560
1.300,0.287,5.651,C,28.142
2.650,-1.723,9.509,C,20.564
1.655,-0.607,5.147,A,22.266
3.281,-0.337,8.495,A,36.513
5.110,-0.149,12.268,A,55.726
1.505,-2.240,8.826,B,21.713
4.927,1.119,5.122,C,24.446
5.083,2.861,9.755,B,27.486
5.053,-0.785,11.388,B,26.474
3.417,0.622,11.171,B,26.160
4.079,-0.798,5.813,B,23.876
3.081,-1.991,5.887,B,19.482
2.054,0.255,11.926,C,42.682
4.518,-2.472,3.135,C,-9.694
1.422,2.137,8.766,A,36.039
2.853,0.215,9.602,C,36.688
1.700,0.087,6.141,A,31.271
2.701,-0.037,8.852,C,28.584
1.335,0.990,4.489,B,11.236
4.576,-0.045,9.611,C,25.077
4.792,0.992,4.753,B,22.158
2.708,-1.240,8.160,C,17.449
2.067,1.949,11.773,B,26.862
1.966,-0.260,9.188,C,31.567
5.016,-0.771,4.613,B,24.139
2.927,0.933,3.878,A,29.431
4.178,-1.069,3.636,C,-1.945
1.601,-1.843,10.232,C,30.914
1.004,1.584,3.609,C,34.968
2.883,2.179,4.066,B,16.582
1.208,-0.043,11.830,A,38.443
2.009,2.931,6.289,B,21.239
2.048,-1.378,8.228,A,34.050
3.711,2.999,3.264,A,29.291
3.765,-1.665,6.957,C,11.554
2.438,-2.584,4.859,A,23.976
4.604,-2.309,10.929,B,26.441
2.222,2.148,6.866,C,37.589
4.784,1.857,8.721,C,37.756
4.195,2.011,5.457,B,17.676
2.384,1.470,6.888,B,18.946
1.625,3.207,7.929,A,34.137
1.026,3.094,11.812,B,22.323
3.678,-0.900,6.031,C,9.830
3.830,1.134,10.250,B,24.414
2.227,1.267,8.710,B,22.629
4.757,0.524,4.142,B,22.671
2.046,2.479,5.118,B,14.605
1.030,-3.518,11.336,C,20.009
2.106,-3.313,5.438,A,25.919
2.271,-3.314,6.871,C,2.435
1.016,-1.212,8.828,C,24.540
3.481,-1.035,5.858,C,8.326
1.636,0.358,6.210,A,27.704
1.984,1.708,3.352,C,23.628
1.173,-1.438,7.135,C,14.235
1.340,1.585,5.305,C,32.026
3.640,0.645,9.268,C,37.344
2.671,-0.424,3.815,A,22.299
1.098,-2.854,8.069,C,12.098
4.082,0.619,4.516,C,19.746
1.776,1.080,6.669,A,26.595
2.026,-2.772,3.416,A,18.919
4.177,0.955,5.117,C,19.380
2.016,0.624,10.060,A,41.514
1.813,2.307,7.159,A,35.642
2.989,-0.243,8.307,C,24.031
3.200,-2.561,10.154,B,24.128
1.261,1.592,11.935,B,20.977
4.790,0.298,8.518,C,25.561
2.011,1.566,8.822,B,17.768
3.750,-0.482,5.022,B,19.891
1.122,1.390,4.118,C,28.873
2.990,-0.526,7.385,C,20.042
4.771,2.403,9.516,B,27.168
1.005,-0.308,11.165,A,40.125
3.550,-1.421,11.499,B,26.194
2.141,-0.515,3.469,B,17.272
4.733,0.351,7.892,A,45.024
4.352,-1.231,4.778,C,3.868
4.154,-1.595,6.388,C,9.236
2.694,-0.010,6.004,B,19.983
1.502,2.231,6.106,A,31.516
3.507,0.342,11.455,A,50.847
3.839,2.341,8.926,A,40.732
3.421,1.594,6.854,B,19.321
3.097,0.915,10.770,A,49.237
2.307,1.423,3.782,B,13.160
3.683,1.507,6.495,A,38.122
2.180,-0.429,5.895,C,21.780
2.294,-0.076,11.432,A,41.525
3.579,-0.585,8.197,A,41.351
4.343,-0.337,4.351,C,8.279
2.891,2.479,4.029,C,36.569
1.425,0.506,5.608,A,23.825
3.358,1.510,11.211,A,48.757
3.039,-2.296,9.503,A,35.886
3.731,1.081,7.246,A,40.578
1.686,-2.166,8.485,A,29.848
2.513,-2.835,10.556,A,38.110
1.909,0.476,10.983,C,45.386
4.772,2.327,7.290,C,28.117
3.452,0.535,4.917,A,34.128
1.861,2.132,6.203,B,18.591
1.216,0.622,5.076,A,24.085
2.195,1.937,4.175,A,26.655
3.721,2.971,3.401,B,20.079
3.811,1.243,11.239,C,41.269
4.416,-3.297,10.437,C,12.001
1.701,1.934,5.984,C,43.166
3.814,0.565,11.191,C,38.986
4.303,0.279,5.557,C,20.005
1.428,-1.320,4.090,B,16.719
3.728,1.329,4.434,B,21.812
3.568,-0.228,10.750,C,31.307
3.490,1.972,4.694,C,33.125
1.220,1.971,5.363,A,30.519
1.617,-2.093,7.186,B,18.177
1.333,0.174,3.262,B,14.520
3.955,-0.800,6.735,A,36.303
4.847,-0.283,9.122,A,50.967
4.420,-0.587,7.326,C,17.952
1.877,-2.273,11.819,C,22.066
4.493,-0.830,8.694,C,15.131
3.088,-2.977,10.736,B,22.222
1.253,0.224,4.762,A,22.322
1.621,-1.805,11.863,C,28.832
4.897,2.231,10.269,B,26.550
3.320,1.710,9.494,A,44.137
5.337,0.884,6.933,B,22.329
2.816,-1.415,11.411,A,45.832
2.562,2.178,3.303,A,22.717
4.623,1.783,9.013,B,29.546
1.417,-1.083,8.653,C,20.834
3.270,-0.606,8.474,B,22.740
1.619,0.036,5.726,C,27.642
2.509,1.346,6.015,A,29.326
4.981,-0.946,6.253,B,27.180
3.042,-0.146,4.968,C,16.254
2.912,0.311,9.603,A,41.082
2.236,0.358,3.902,A,23.821
0.830,0.695,5.837,B,11.233
3.707,0.782,10.929,C,37.300
4.441,-3.105,6.822,C,0.712
1.811,-2.922,6.288,B,18.899
4.236,-1.680,8.097,A,42.740
2.420,0.455,9.874,B,20.709
4.631,-2.992,4.018,B,20.511
1.627,-0.743,4.800,B,17.999
2.422,2.461,7.865,A,41.544
4.175,-2.599,7.923,A,41.624
3.318,-1.958,8.589,C,18.565
3.426,-1.131,10.997,C,25.525
3.433,1.297,6.435,C,31.562
2.577,1.300,10.250,C,46.893
4.664,-2.596,10.336,C,13.351
1.685,1.827,3.729,C,28.550
2.122,1.702,10.506,B,24.806
3.640,-1.114,4.912,C,6.574
4.141,-0.585,6.385,B,24.187
3.991,-0.613,9.113,C,21.687
5.220,-0.935,6.213,B,20.253
1.532,-1.159,9.062,C,27.671
3.635,2.766,8.816,C,48.300
1.630,0.013,10.340,C,41.569
3.586,2.368,9.197,C,45.704
2.812,1.613,10.425,B,21.802
3.788,1.628,3.019,C,26.313
4.295,-0.295,10.176,B,25.574
3.847,-0.570,11.275,C,23.446
3.744,-2.763,6.461,C,3.293
3.649,-0.706,4.072,B,16.988
2.092,1.692,6.343,A,31.361
3.760,-1.322,5.569,C,13.945
4.045,0.356,3.504,A,30.992
3.334,1.922,6.748,B,22.694
3.188,2.202,10.612,B,26.260
4.856,-0.256,4.792,C,12.273
4.005,0.258,10.517,A,46.837
4.723,2.245,11.658,B,30.987
4.437,-1.563,6.243,A,40.335
2.790,0.887,7.488,B,17.561
3.207,1.341,8.385,A,41.373
3.191,-2.597,7.364,C,11.148
4.725,-0.455,3.424,B,20.655
1.448,0.648,8.705,B,21.639
1.109,3.192,4.712,C,44.677
3.067,0.078,5.261,B,14.403
1.028,1.022,8.568,B,20.393
2.341,-3.235,8.996,A,35.538
4.196,-3.018,10.575,C,17.153
3.493,1.232,11.456,B,26.215
3.503,0.577,10.973,C,40.020
1.920,-1.118,8.879,B,23.915
4.439,1.274,3.617,B,21.402
2.149,-0.721,9.265,A,35.480
2.494,1.229,11.506,A,49.135
3.194,0.887,10.289,A,47.025
2.837,-3.018,10.357,C,11.726
1.316,2.304,11.844,C,54.156
4.085,-2.093,10.524,A,43.620
3.910,2.501,9.100,C,46.069
1.115,-1.054,3.560,B,13.870
4.802,-1.264,10.792,C,19.546
2.116,2.136,6.112,B,18.657
2.634,-3.159,9.411,C,13.594
1.782,0.931,4.782,B,15.985
4.776,2.329,10.270,C,46.916
3.917,1.301,8.196,B,28.374
3.412,2.471,6.837,A,41.352
2.303,-0.167,6.751,B,18.952
4.633,0.610,9.377,C,32.222
4.786,-1.771,10.519,B,30.568
0.822,0.324,10.151,C,42.160
3.086,-2.218,5.638,C,7.330
2.642,-1.618,7.074,C,13.961
1.435,-0.022,9.284,B,17.593
3.293,1.378,7.396,A,36.621
4.461,-1.145,5.302,A,32.427
3.393,-1.374,6.813,B,22.093
5.421,-0.176,6.666,A,42.994
3.844,-2.593,9.245,A,42.319
4.150,3.001,4.316,B,22.722
2.753,-0.830,10.616,A,43.706
2.232,0.132,10.889,C,42.991
2.738,1.346,4.612,B,16.995
1.279,-1.625,9.657,A,35.233
4.122,-2.852,11.610,C,15.571
4.385,1.742,4.049,A,31.527
2.610,-0.965,4.789,B,17.881
4.711,0.671,10.075,B,30.349
2.870,2.128,5.004,B,17.167
0.535,-2.415,7.781,A,27.784
4.347,1.695,6.422,B,21.589
3.611,-0.583,11.763,A,50.028
2.501,1.732,5.527,C,34.267
3.281,-2.893,10.606,A,41.842
3.638,-0.480,3.385,B,18.575
4.746,-1.799,10.798,C,16.134
1.900,0.069,10.209,B,24.297
2.399,1.167,12.171,C,41.874
3.697,0.519,3.970,A,28.850
2.778,1.873,12.217,A,51.733
1.959,-0.755,4.791,B,13.022
2.957,2.105,10.495,C,47.650
4.224,-0.639,6.456,A,33.951
3.653,3.143,8.871,B,23.231
3.109,2.981,11.920,C,58.814
1.367,0.221,4.527,A,22.024
1.281,0.324,4.143,B,12.565
1.332,1.547,5.031,B,14.062
2.159,-0.895,11.098,B,19.123
1.879,-1.336,9.519,C,24.004
0.661,-0.799,7.410,A,29.002
2.957,1.585,7.357,B,19.254
3.272,-2.215,11.739,A,51.620
1.956,1.591,4.074,B,15.630
1.616,2.179,11.412,B,23.940
1.062,-0.826,4.115,A,20.605
2.841,0.055,4.646,A,32.869
1.141,0.125,7.344,C,42.692
2.983,0.512,4.601,A,29.146
3.754,-2.348,7.697,A,37.769
4.330,-1.127,8.705,B,28.202
1.270,-1.072,4.277,B,16.866
4.263,2.687,10.238,B,26.394
3.210,2.447,5.126,A,32.194
1.532,-0.967,4.759,C,13.146
3.596,-0.093,10.571,B,25.054
2.830,0.455,11.885,B,23.593
4.519,-1.757,4.662,C,2.293
3.130,-2.819,5.089,B,22.994
3.046,1.963,11.197,C,45.830
2.516,2.143,11.081,A,46.799
3.627,3.111,5.020,C,37.375
4.196,0.856,6.134,B,23.245
4.940,-0.617,11.632,A,58.662
1.597,-1.653,7.512,C,15.508
3.654,2.716,3.058,B,15.769
3.936,-1.546,7.242,C,9.578
3.113,0.804,8.242,C,29.535
2.284,-1.460,4.735,B,20.108
2.629,-2.775,4.441,C,-3.664
2.754,-2.441,9.229,B,21.097
3.148,1.928,9.505,A,39.229
1.271,-2.139,4.829,A,18.070
1.978,1.070,5.418,A,29.892
1.265,-3.047,8.222,C,15.330
1.154,-1.191,5.845,B,15.572
1.484,0.333,3.066,A,15.165
4.336,-2.213,5.477,B,23.590
3.266,0.296,9.945,C,38.515
1.804,-2.130,3.636,C,-0.795
3.688,1.359,4.379,C,22.921
3.375,0.019,2.696,C,11.623
3.880,-0.249,8.629,A,42.851
2.159,1.117,8.874,A,40.340
2.437,2.997,3.275,A,21.220
2.723,-2.245,8.195,A,35.028
4.045,1.234,11.445,B,27.450
4.797,-3.664,4.360,A,32.297
2.767,0.221,4.479,B,16.977
1.947,0.039,7.153,C,26.117
1.212,2.794,3.403,A,20.923
2.605,-1.567,3.513,A,19.946
3.600,-1.345,3.430,C,2.045
4.698,-2.254,8.623,B,25.036
5.064,2.594,11.260,C,48.769
4.057,0.472,11.930,C,30.022
4.684,0.461,11.550,A,54.188
4.696,0.770,5.112,B,21.764
2.300,-1.428,6.483,B,16.836
0.957,2.095,7.934,B,19.699
1.881,-1.702,3.243,A,22.311
0.762,-1.916,4.939,A,19.317
3.382,-1.389,10.961,C,27.149
3.259,-0.532,3.586,B,16.076
2.220,-2.872,10.045,B,23.048
3.445,2.307,6.270,C,39.590
1.699,0.375,8.860,A,32.780
5.167,1.838,8.526,B,25.921
4.626,1.892,9.021,A,52.516
4.677,2.769,7.836,A,49.448
1.589,1.138,4.840,B,20.047
2.027,0.922,8.002,A,32.808
2.945,-1.301,6.955,A,33.229
4.063,0.902,7.020,C,26.186
1.738,0.030,11.193,B,23.894
2.616,-3.252,9.562,B,23.668
3.783,-1.967,11.093,B,23.930
3.389,-2.083,6.652,A,34.027
3.064,-1.072,6.840,A,33.454
4.367,1.236,4.458,B,18.617
2.547,1.442,10.556,C,45.154
4.018,-2.462,6.066,C,-3.048
3.512,0.152,3.429,C,14.043
0.840,-2.418,5.321,A,18.397
3.091,-0.234,3.863,A,28.549
1.454,-1.358,3.689,C,9.716
